geneName	BALBc_rep1
Gpr37l1	0
Mrps25	654
Stimate	991
Mir669a-5	0
Lypd3	0
Prl8a1	0
Gstp3	991
Pfn1	291223
Acot1	374
Ing5	1713
Cbx8	3036
Scnn1g	0
Ybx3	150
Ybx1	14105
Ercc5	997
Xpa	328
Xirp1	0
Xdh	395
Gzf1	3378
Sftpa1	0
Alpk1	1
Gja10	0
Gja1	353
Tsc22d3	1160
Serpinf1	0
Ncf2	0
Usp25	2804
Wnt8b	0
Elp5	3170
Obox1	0
Rab33a	0
Naaladl1	1
Cep19	3018
Tcl1b1	0
Tcl1b3	0
Gm7978	0
Pgm2l1	1084
Tmem216	360
A1cf	0
Prpf40a	7461
Mir291b	0
Mybpc1	0
Gatc	1067
Plk2	0
Acot9	3288
Slc9a8	3619
Fam89b	4203
Slc46a3	474
Fam161a	0
Pdgfa	0
Ggn	0
C730002L08Rik	0
9530080O11Rik	0
Tigd4	0
Msantd1	0
Rbbp5	1123
Mtmr12	11693
Trim23	2130
Cfap99	0
Ccdc87	0
Thoc5	6312
Lpcat2	0
Apol8	0
Nckipsd	21
Slc35c1	6365
Fstl3	0
Psg25	0
Doc2b	0
Sorbs1	874
Slc22a1	0
2900060B14Rik	185
Cdan1	3234
Olfr1344	0
Nap1l4	18433
Gm10845	0
C530008M17Rik	0
Rif1	6874
C1rl	0
Mir291a	0
Fam168a	1494
Ganab	16133
Rnf227	1065
Dscam	0
Aipl1	0
Rem2	0
Otud7a	0
Ttc21a	0
Amn	0
Krtap19-1	0
Krtap19-4	0
Htr4	2
Prpf18	4650
Eftud2	16370
Nr4a2	7036
Syce1	0
Lrrc27	0
Vsx2	0
Abhd5	6
Entpd4	0
Mir7059	0
Rnf32	0
Gsdmc4	0
4930429F24Rik	0
Tmprss9	0
Hras	1137
Mir7067	0
Mir7062	0
Mir7061	22
Mir7060	0
Eps15	8695
Sele	0
Zfp14	1
Pcp4l1	0
4930402F11Rik	0
1700128F08Rik	0
Mir8114	0
Mir8113	2
Cir1	1097
Plin3	2078
A930003A15Rik	0
Tgif1	0
Mpzl2	0
Edrf1	1957
Prl2a1	0
Dusp26	0
C6	0
Lrguk	1
Cpa1	0
Palm3	0
Sys1	6272
Mrpl20	3775
Inava	0
Bmp6	0
E2f7	1
Reep1	889
Nop16	4048
Hmgb4os	0
Lamtor4	783
Nfasc	0
Slc45a3	0
Slc22a2	0
Fabp1	16
Zfp954	2349
2610044O15Rik8	1429
Oat	1924
Fzd2	0
Retnla	0
Oog4	0
Ccdc180	0
Lat2	6
Gsdme	1
Ddx59	581
Srsf6	22876
Gm10433	0
Kif16bos	0
Cnnm2	0
Ctf2	0
Tmem156	3
Ky	0
Isca1	2347
Gm7609	0
Tacc3	3084
Usp3	4926
Gm20362	0
Gm31520	0
Rb1	65
Foxo4	87
Npff	152
Casc4	1235
1700018A04Rik	0
Obp1b	0
Mybph	0
Gm5512	6
Dsel	0
Tmem236	0
Wrn	1158
Qk	1698
Dynll2	897
Ccdc162	37
Naa15	6224
Sephs2	9671
Sprr1b	0
Sprr1a	0
Fdx2	17
Gm12258	355
Vegfd	0
Haus2	2817
Naip2	0
Zfp599	0
Inafm1	1
Mcm6	16018
Dclre1a	250
Ap3m1	4487
Fnbp4	2753
Slc25a35	523
Cd163l1	0
Phf1	2722
Rbm8a	6228
Abcc6	1
Ube2i	9986
Krt35	0
Medag	0
Dusp9	0
Etohd2	46
Ephx3	0
Kansl1	5574
Arnt2	0
Bcl7a	774
Gm5079	0
Engase	1711
Fktn	314
Letm2	6
Btnl2	0
Scube2	0
Dusp3	1
Nradd	523
Arl8b	7176
Eef1g	12195
Sft2d3	34
Wdr64	0
4930592A05Rik	0
1190007I07Rik	461
Uchl5	4490
Atxn3	2222
Mir8091	0
Snhg5	1682
Pgbd1	0
Ndel1	1374
Col23a1	10
Tshz1	4216
Zfp664	3346
Atp5g1	3520
Slc3a2	7657
Ccdc62	0
Grm1	0
Gm16513	0
1700007P06Rik	0
Gm6634	0
Gdf1	0
1700024I08Rik	0
A330009N23Rik	4
Spns2	0
6330549D23Rik	9
Rlbp1	0
Aldoart1	27
Phlpp2	0
Flcn	4859
Mcpt4	0
Zfp46	4168
Bub1b	369
4930534H03Rik	0
Ephb4	0
Pop1	391
Egfl6	0
Fbp1	0
Usp9x	1084
Siae	11893
Nr1d2	3
Ppp2r1a	16713
Zfp128	1
Fermt3	25599
Bclaf1	11742
Cdh8	0
Slc46a2	0
Prkcd	4657
Prkca	3917
Dennd1c	6142
Mir1928	0
Olfr596	0
D730005E14Rik	71
Gm15760	35
Mir297c	0
Rbm15	2011
Magea6	0
Magea5	0
Htatsf1	3255
Ankrd13d	14
1110004F10Rik	10572
Dstn	726
Tmed2	3171
Fam187a	0
Hacd4	0
Dbil5	0
Cd33	0
Paqr4	0
Nhp2	5345
Krtap7-1	0
Col24a1	0
Mapk6	7440
Clcn1	0
Tmem135	4637
Asz1	0
Gtf2h2	2404
Lnx2	3325
Cby1	965
Usp37	4796
Arsi	0
Iqca	0
Csnka2ip	0
Hcfc2	1565
Cfap47	0
D6Ertd527e	0
Ivl	0
Gimap1	14759
Fabp6	0
Il9r	0
4930526L06Rik	0
4930524O05Rik	0
Atxn7l3	1370
Hsbp1l1	0
C2cd4d	0
Irs3	0
1600014C23Rik	0
Cdyl	658
Ftmt	0
1700063A18Rik	0
Ccdc158	0
5031425E22Rik	1235
Sec24d	61
Syt10	0
Riiad1	0
Dmac2	1458
Eid3	0
Cdrt4	0
C4bp	0
Cdh2	0
Hsd11b2	0
Hsd11b1	1004
Pisd-ps2	263
Pradc1	1518
E330013P04Rik	0
Aatf	4779
Dhdh	0
Mir692-2	0
Gm28043	0
Ccr1l1	0
Slamf6	106422
Mad2l2	1622
E2f2	8
5031426D15Rik	0
Snhg17	1526
Bphl	1225
Apopt1	3263
Cdk13	1324
Mrpl30	3525
Nup35	600
Hnrnpa0	1835
Map1b	1
Aldoc	0
Ntrk3	1176
Mmp14	55
Mmp13	0
Mmp11	532
B3gnt6	0
Tex24	0
Fam20c	0
Plcxd1	256
Gm20324	1588
R3hdml	0
Sult1d1	0
Rnf187	5024
Amotl2	67
Rasa2	7811
Tcp1	21456
BC005537	2951
Mmrn1	0
Snrpd3	5920
Nfrkb	3165
Sycp1-ps1	0
Pla2g10	0
Lmbrd1	3161
Ddx56	5952
Olfr1121	0
Olfr390	0
Olfr397	0
Olfr1491	0
Gm5069	9
Gm5065	0
Gm6455	0
Thoc7	4546
Olfr1565	0
Dcaf6	425
Fhad1	0
AI839979	0
Myo1e	1426
Vmn1r249	0
Limch1	4
Zfp672	4072
Mir582	0
Kcnk10	0
Tgm2	0
Elavl3	0
Myl2	0
Clstn3	39
Hgd	0
Dennd5a	0
Olfr701	0
Erg28	3010
Syt5	0
Serpinb1c	0
Fam209	7
Ocel1	1654
Gab1	0
Cidec	0
4930567H12Rik	0
Selenoo	376
Tlx1	0
Foxj2	1422
Tsga8	0
Trp53inp1	5153
Actn4	17277
Ube2cbp	545
Vipas39	2587
Fxr1	1963
Fbxl16	0
Gm13133	0
Gm17660	0
Gm4952	0
Olfr789	0
Epb41l2	1401
Zfp24	2431
Ubiad1	2720
D030047H15Rik	0
Gm11190	0
Gm10248	6
Rgs22	1
Abca16	0
Gm13420	0
Fam81b	0
Tmem167b	3589
Dkk2	0
3010001F23Rik	0
Mfhas1	749
Retn	0
4930432J09Rik	0
Gm1653	0
6530402F18Rik	1291
Lpcat2b	0
Fgf23	0
Stk35os1	0
Krt18	0
Spry1	4845
Psma5	7175
Wdr33	6765
Atp9b	2254
Rpl14	13617
Mbnl2	3337
Gm11517	0
1600029O15Rik	1
Lepr	0
Tmed7	3646
Timp1	0
Srp72	8272
Psg17	0
Akr1c18	1384
4930542C21Rik	1
4930547E14Rik	0
Rdh9	0
Gtf3a	969
Rasd2	0
Kctd5	5013
Pheta2	1
Tdrkh	1642
Mir547	0
Mif4gd	1421
Iba57	811
Btbd35f21	0
Btbd35f23	0
Mir6769b	0
Epb41l5	0
Fhl2	3292
Esam	197
Gm12339	0
Spindoc	793
Zfp568	1884
Prss2	1
Lalba	0
Tpt1	19971
Nsdhl	1696
Tpo	0
Tpd52	1545
Tunar	0
Pwwp3a	7167
Pdzk1ip1	0
Zmat5	1461
Zfp949	765
Llgl1	1866
Ssrp1	15893
Rps5	12147
Rps4x	12642
Rps29	2293
Rps17	4226
Rps15	8774
Polr2c	3400
Eif2b4	5699
Aldh1a2	0
Rai1	123
C630031E19Rik	0
BC031361	0
Spg20	516
Lonp2	15936
Ubap2	8512
1700016P04Rik	0
Mir3078	0
Mir3076	0
Lnpep	1430
Bpi	1
Zfp647	2
Ror1	0
Bhmt	0
Acy3	0
1700072B07Rik	0
1700055C04Rik	0
Lmtk3	0
Rims1	0
Trdn	0
Srrm4os	0
Vmn1r193	0
Ifnk	0
Fbxw15	0
Gnrh1	7
Itga8	0
Msl1	2118
Lurap1l	0
Armh1	0
Zfp503	0
Olfr384	0
Cdc73	1094
Trf	18833
Gdpd5	0
Bglap2	0
Trappc2l	759
4930478L05Rik	0
Gpbar1	0
Impg2	1
Zfp607b	115
Crip2	0
Wfdc18	0
Mir3061	0
Sec16a	5976
Coro2b	167
Dcdc2a	0
Rimkla	0
Slfnl1	0
Smyd5	6267
P4ha3	0
Oplah	1141
Zfp3	1119
Ssxb8	0
Gm2696	0
Dnase1l3	0
B230214G05Rik	0
B4galt3	1842
Fam181b	0
Gm19782	0
Nacad	0
Npw	0
Ccnd3	11254
Diaph3	137
Rmdn1	763
Mir1964	0
Vsig10l	800
Ebf3	0
3830406C13Rik	216
Prph2	0
Prox1	0
B3galt2	0
Ess2	4909
Htr6	0
Usp34	8256
Vmn2r-ps11	0
Musk	0
Hoxc10	0
Ccdc71l	436
Tmem217	0
Cylc2	0
Mxi1	119
Zfp281	10459
Igfn1	0
Gm11978	0
Magee2	0
Ccl4	0
9330159F19Rik	1
9130230L23Rik	0
Vgf	0
Gm45914	0
Pcdh1	0
Zfp263	5263
Dmgdh	0
Gtf3c2	6222
Rnf126	1116
Mir106a	0
Mirlet7d	0
Bbs5	0
Serpina9	0
Slc9a3r1	23522
A230107N01Rik	0
Ak8	149
Ctsw	10004
Eya4	0
Adam9	0
Mir669a-4	0
E230025N22Rik	0
1500011B03Rik	1724
1110006O24Rik	110
B230112J18Rik	0
Gm6559	0
A730006G06Rik	0
Gm38403	0
Omt2b	0
Fst	2
1700020A23Rik	0
Tnrc18	5309
Pogz	1240
Mir6400	0
Ubtfl1	0
Med13	4454
Kbtbd3	29
Chrna2	0
Serpinb13	0
Slc5a4b	0
4921517D22Rik	0
4930509J09Rik	0
Klhl15	441
Ssr1	13761
Megf11	5
Oas1h	0
Dyrk1a	1333
Pfas	91
Tdpoz7	0
Asap2	0
Olfr1428	0
Snhg9	12
Adsl	10621
Tcea1	7925
Pald1	0
Klrc2	0
Psd3	0
Sesn3	1848
Tktl2	0
Tc2n	0
Vmn1r22	0
Vmn1r30	0
Vmn1r4	0
Vmn1r5	0
Sh3bgr	0
Zmiz2	1895
Tctex1d1	0
Tex43	0
Cep192	3164
H3c1	37
Gipc1	2394
Anapc11	1717
Prr27	0
Arhgap21	0
Cntd1	1
Fam92a	1685
Spata16	0
Art2a	1627
Wscd1	870
Gm13212	0
Zfp474	0
Ppp2r3c	2117
Chst12	1007
Gbp9	2809
Gm16576	235
Ace2	0
Pak3	0
T2	0
Cyp2c70	0
E430018J23Rik	19
Vnn3	0
Scamp4	6298
Spty2d1	4469
Pop5	4236
Dynlrb1	5263
Gm13034	0
Zfp668	2678
Rpn1	25342
Olfr1440	0
Olfr237	0
Mab21l3	0
Ralgapa1	5191
Zc3h12c	0
Cpne5	0
Bnip1	1447
Eepd1	0
Zfp711	0
Triml1	0
Ppp1r3b	1301
Zfp507	693
Vezf1	2669
Msi2	1737
Deup1	0
Golga7b	0
Krt83	0
Kcnmb3	0
Mucl1	0
Ppard	177
4833417C18Rik	0
Tgm4	95
Gm6402	20
Gm14207	0
Actr10	7210
Olfr1434	0
Olfr1441	0
Olfr76	0
Olfr1424	0
Prim1	2192
Igdcc3	0
1700030J22Rik	0
Il1f6	0
Zbed3	1392
Elf3	0
Cog5	468
Gm11538	0
Tha1	0
Pfn2	0
Omg	0
Myocd	0
Ccnb1ip1	0
Yeats2	3815
4930567J20Rik	0
Gm5936	0
C230079O03Rik	0
Smr3a	0
Smpd1	3896
Smn1	2687
Mgat3	0
Meox1	0
4930500L23Rik	0
4930563F08Rik	0
Ist1	3023
Arpc5l	12374
1110059G10Rik	736
Sec22b	6267
Chst2	2843
AV064505	0
C030013C21Rik	0
1700100I10Rik	0
Timd2	0
Kif26b	0
Loxl4	0
Zyg11a	0
Gm19557	0
Mir3107	0
Mir3104	0
Rbks	1044
Adrm1	14940
Ren2	0
Slc51a	0
Mir7068	0
Gm20605	515
Panx1	3827
Gm5737	0
Sertad2	1037
Ubox5	1916
Rnf128	0
Tfap4	255
Atic	306
Taf11	3827
Vmn1r231	0
Spata48	119
Olfr10	0
Frem2	0
Cebpd	170
Mir8116	0
Kat7	7815
Ippk	2568
Unk	964
Kyat3	477
Prdm4	3372
Gng4	0
Prmt2	3041
Aadacl4fm4	0
Vmn1r194	0
Tcf7	15652
Eif4e	15431
Dmbx1	0
Supt7l	2353
Krt19	0
Ralyl	6
S100a1	363
Czib	1187
Olfr1276	0
Olfr1278	0
Olfr1279	0
Olfr720	0
Olfr1058	0
Olfr1323	0
Olfr1350	0
Gne	2302
Cdh3	643
Olfr816	0
Olfr822	0
Olfr815	0
Mir1264	0
Tmem45a	0
Neo1	0
Npr1	0
Evc2	0
Cdh15	259
Hif3a	0
Wasl	2669
Gm4894	0
Pik3ca	2650
Larp4	3291
Sycp3	0
Ube2k	3586
Plrg1	3914
Vmn1r155	0
Mir3073a	0
Mir3070a	0
Mir3069	0
Tmed3	2555
Tspan13	6941
Rpl7a	9366
Ccl24	0
Lsm7	1979
Cxcl14	0
Morf4l1b	279
Tarbp2	3445
Slc35f3	0
Ubl3	2208
Angpt2	0
Gm12911	0
Aifm3	0
Golim4	1408
Usp8	6914
Abi3	3718
4930428G15Rik	0
Nedd4l	0
Gm4301	0
Gm4312	0
Triqk	0
Hectd3	642
Cnot2	11832
Ms4a19	0
Mir7069	0
Mblac2	0
Brd8dc	0
Cplx3	0
6330410L21Rik	0
Spn-ps	0
E330017L17Rik	0
Cdx1	0
Klf12	1
Gm364	0
Arpc1b	50328
Gm33337	0
Tph1	0
Ndst3	0
Prdm11	52
Cyp2j12	0
Mau2	7150
Dlx1	0
Ltbp4	0
Mymx	0
Gm8989	0
F630028O10Rik	0
Slc13a5	0
Mir6401	0
Stx6	6918
Spatc1	0
4930524O08Rik	0
Ociad1	9916
Rims4	0
Thada	1169
Slc5a4a	0
A630001G21Rik	861
Timm8b	955
Clec4f	28
Gm33517	2
Gm16527	0
Gm8883	0
Krt31	0
Trhr2	0
Tppp2	0
Asxl3	0
Ift122	3932
Bcl11b	3035
OTTMUSG00000016609	0
C87977	0
Il1a	0
Zfp600	0
Exosc8	3830
4930480E11Rik	0
Rmnd1	0
Sstr5	0
Gm6408	0
Gm5072	0
Rhox3e	0
Gm8300	0
Gm4027	0
Lsm10	1473
Vmn1r111	0
Mpst	172
Marcks	261
Zfp970	1
Itga10	2
Ciz1	8942
Chd1l	2685
1110058D11Rik	0
1700026J14Rik	0
4930517M08Rik	0
1700027F09Rik	0
Sult3a2	0
Fgr	567
Spata31d1a	0
BB287469	0
Zfp616	0
H2al2c	0
Sult2a5	0
Ccn2	0
Gm3402	0
Lancl1	5147
4930595D18Rik	0
1810063I02Rik	0
Gzmm	1
Tm4sf20	0
Dhh	0
Gm11549	0
Krt79	0
Phf11c	0
Prdm15	8
Cldn24	0
A130010J15Rik	3
Zglp1	277
Spdya	201
Lor	0
Rilpl1	1
1700120K04Rik	5
5430405H02Rik	225
Mir706	0
Sh2d6	0
Dcaf1	299
Tyro3	1147
Cks2	1578
C530044C16Rik	0
4930471M09Rik	0
4933407G14Rik	0
Ttc32	281
C4bp-ps1	0
2900093K20Rik	1
2900052L18Rik	0
Tas2r119	0
Tas2r105	0
Edem1	6254
Ubr1	10498
Htr5b	0
Olfr1264	0
B3gnt7	0
Dok4	68
Serpinb9b	0
Mmd2	0
Lim2	0
Tubb4b	26265
Mgat5b	0
Slc39a7	10282
H1f0	2130
Gzmk	0
Cyp26a1	0
Axin2	0
Cd300lf	9
Krt12	0
Krt10	235
Kcnab3	1
Acaa1a	2914
Akr1d1	0
Cox6c	3977
Chrac1	1344
Clca3a2	0
Zfp524	850
Olfr907	0
Olfr905	0
Olfr906	0
Olfr902	0
Olfr904	0
Olfr878	0
Olfr1502	0
Olfr1499	0
Olfr812	0
Olfr1263	0
Olfr1271	0
Olfr1246	0
Olfr1248	0
Olfr1238	0
Olfr1230	0
Olfr1245	0
Olfr920	0
Olfr914	0
Olfr916	0
Olfr26	0
Olfr922	0
Olfr715	0
Olfr196	0
Fezf2	0
Rfc5	3839
Ace	0
Rbm18	5073
Gm7457	0
Mib2	2133
Adamtsl5	0
Chtf18	754
Galnt7	1353
Fcgr4	0
Clec2d	412
St3gal3	863
Gm10857	1
Vmn1r175	0
Vmn1r127	0
Vmn1r129	0
Vmn1r160	0
Mir8093	0
Gsx1	0
Olfr444	0
Olfr441	0
Zfp352	0
Olfr435	0
Olfr418	0
Olfr1166	0
Olfr1160	0
Olfr1154	0
Olfr152	0
Olfr1158	0
Olfr1163	0
Olfr1155	0
Olfr1164	0
Olfr1153	0
Olfr1138	0
Ciao2b	2763
Srgap3	0
Tnfrsf19	111
Mir505	0
Gm38999	0
Gm42372	386
Mir215	0
Pex12	2
Fam172a	738
Vinac1	0
4930459L07Rik	0
Ass1	0
Rptoros	0
Commd7	3852
Fkbp6	0
Cnnm4	860
Mdga2	0
Gm5420	0
Cdc42	27072
Gm4737	521
Eif4g1	10257
BC048559	0
9030616G12Rik	0
4930521O17Rik	0
Ncoa4	2609
Gm5083	0
Gm16551	0
3110056K07Rik	1046
Gm28178	2
Gm29678	0
Gm28856	0
Cnbd2	1
Wdr19	8
4930442J19Rik	0
Gm11992	0
Nudt10	0
Gm20868	0
Tgm5	0
Ildr2	0
B230312C02Rik	0
Tcte2	0
Eaf1	14744
Aars	5793
1700041C23Rik	0
Rpl10l	0
Naf1	192
Tmbim6	6698
Cpne4	0
Dgkeos	1
Mir7646	0
Mir8099-1	0
Mir8096	0
Rmnd5b	5279
Prr13	6867
Dnase2b	0
Zfp759	55
Cyp2t4	0
Mfsd4b1	0
Gtf2a1	2047
Usp26	0
Tdrd1	0
Rhbdl1	147
Gbgt1	0
Rab40c	39
H2-T24	163
4930540M03Rik	0
Olfr66	0
Gm17634	0
E130218I03Rik	0
Prr12	429
Tmc5	0
Sco2	0
Garem2	0
Skint5	0
Dalir	0
Cuzd1	0
Hikeshi	5123
Phkg2	1069
Tmem256	728
Ptpa	9659
Gucy2c	0
Rpl14-ps1	97
Lcn9	0
Jph3	0
1700019N19Rik	0
Calb1	0
1700016K19Rik	0
Cul1	10453
Mir7070	0
Kcne3	0
Aurkc	0
Fpr3	0
Il18rap	0
Clec2g	22
Cisd3	1058
Zfp704	4
9130015A21Rik	0
Edc4	1014
Bpifa2	0
Nrde2	2664
Gm10352	0
Gm20611	0
0610043K17Rik	105
Mir7026	0
BC048602	0
Gm20740	0
Serpinb6c	0
Col6a4	3
1810062O18Rik	15
Zfp874a	226
Spata31d1d	0
S1pr5	0
Zfp330	16236
Mir7072	0
Maff	74
2700038G22Rik	655
Dpf2	5151
Ube2d2b	0
Cks1b	3645
Apoc3	0
Abcb10	1416
Uba2	16458
Psg16	0
Atxn7l1os2	0
Skap1	33938
Arhgef18	3360
4930511E03Rik	0
Kcnh2	1616
Gm13490	0
Amtn	0
Pi15	0
Samd14	0
BC016548	0
Zkscan16	0
Sall2	1310
Nicn1	0
Tmsb15b2	0
Galnt2	2092
Hipk3	283
4933400B14Rik	0
Usp40	152
Mir6902	0
Mir6901	0
Mir6900	0
Rassf6	626
Ttpa	0
4933407L21Rik	0
Pla2g10os	0
Kif9	0
Arhgef15	0
Vmn1r176	0
Vmn1r39	0
Vmn1r34	0
Vmn1r173	0
Zfp935	281
Rnf217	0
Agbl4	0
Clk1	9363
Mir466	0
Gm3137	0
Cenpt	1160
Lypd6	0
Gm20063	0
2610035F20Rik	0
Hbb-bh2	0
Gpx4	5354
Il3ra	423
Ndufa4	6087
Nfatc2ip	305
Snhg12	308
Rasal3	43981
Krtap4-8	0
Nudt22	522
Vps33a	7192
Gm17644	0
Gm1993	0
Marchf10	0
Zfp977	0
1810013A23Rik	0
5430428K19Rik	0
Wdr74	5377
Aoc3	0
Anxa5	7186
Cebpg	1300
B230217O12Rik	2
Vmn2r16	0
Relt	1380
Tmem69	278
Skint11	0
Ttc17	370
Arhgef26	1
Eef1akmt4	127
Mcoln1	2911
Dnajc5g	0
Ly6k	378
Sat2	0
Ptms	332
C1qtnf3	0
Cldn23	0
Abcc3	0
Galnt12	4594
Abhd17b	896
Tmem119	556
D030025P21Rik	0
Snord123	0
Poldip2	3361
1700001G01Rik	0
4930539C22Rik	0
Gm16386	14
Asic1	0
Gm13278	0
Gm2002	0
Iqsec2	0
Npas2	0
Gm5592	0
Sec1	0
Sprr2k	0
Sprr2i	0
Sprr2e	0
Sprr2b	0
Il4i1	0
Fhl3	5
Pign	3427
Asxl2	9822
Pdp2	59
Rpp21	1829
Sfr1	7293
4930447M23Rik	0
Elk3	23316
Gm4302	0
Tex11	0
Sdr16c6	0
Erich6	0
Oas1b	53
0610040F04Rik	0
1700034K08Rik	0
4930568E12Rik	0
1700003M07Rik	0
Prl7a2	0
Cnot8	8793
1700027I24Rik	0
Rbp3	0
Pias1	6935
Foxl2	0
Ttr	0
Gm20744	0
Kmt2c	3368
Olfr311	0
Olfr313	0
Olfr1370	0
Olfr1368	0
Olfr1367	0
Olfr1170	0
Olfr1168	0
Gm11554	0
Map2	413
Mt4	0
Mt2	0
Msi1	0
Msh2	2448
Meis3	1670
Mrc2	0
Rack1	28883
Gnb1	4236
Itgae	0
St8sia2	0
4930522P08Rik	3
Crot	3774
Cd3d	33043
Myo1h	0
4930539M17Rik	0
Mthfd1l	2254
Gpsm1	9578
4930455H04Rik	0
Rc3h2	1955
Gm16222	0
Mapk3	348
Ppie	13930
Adam23	0
Rab26os	10
1700097N02Rik	723
Btbd35f27	0
Zfp939	0
Fndc1	2
Oaz1-ps	0
Mir669d-2	0
D830030K20Rik	0
Dcun1d2	1674
Ddx42	11550
Tmem186	3042
Heatr9	0
Vmn2r117	0
Astn1	0
Uhrf1bp1	1
Cops2	4805
Pus7	5243
Mxra7	406
Nfkbie	1216
Dagla	0
1700047M11Rik	0
Ppp1r10	6201
Acot13	730
Nacc1	2175
Cntnap2	0
Tmem114	0
Atg10	292
Fcor	1
Col6a2	0
Pla2g2d	0
Gstm3	0
Hes1	0
Pnn	6833
Gas2	3
Gas1	0
Gap43	0
Galr1	0
B4galnt2	1
Sod3	0
Sod1	995
Cib2	0
Tsfm	2096
Commd5	2378
Dynll1	17575
Ccdc82	1671
Myl12b	10077
Ncs1	0
Prelid3b	5327
Nub1	6489
Srp19	5901
Ccdc173	3
Zfp991	0
Atp2a2	7915
Hotairm2	0
4930415O20Rik	0
Oit1	0
Snx5	7488
Serpina12	0
Eef1akmt1	1311
A830019P07Rik	0
Ccdc175	0
Tshb	0
Agbl1	0
Mir7074	0
Creb5	0
E130309D02Rik	4666
Cd99l2	1354
Dgkz	46982
Olfr124	0
2900079G21Rik	147
Gm2694	0
Trmt11	2306
Sulf2	389
Padi1	0
Svs6	0
P4ha1	1253
Pde3b	2812
Mapk13	0
Acsm3	0
Lhx4	0
Nek2	3
Traip	565
Map3k1	1589
Map2k6	972
Lypla2	13766
Decr2	334
BC037156	0
Mir6361	0
1600019K03Rik	0
Ugt2b34	0
1700037H04Rik	3260
Marco	0
Ccnl1	8082
Ccdc159	0
Ptpn4	1
Gm20187	0
Muc5ac	1
Hecw2	316
Slc39a10	5529
Trim66	0
Nek7	3157
Kif14	27
H2ax	12686
Gm14139	0
Moap1	0
Usp33	2075
Krt222	0
Nfkbia	4649
Ecrg4	0
Ndufaf7	976
Cdk20	1087
Apbb3	3583
Prdm12	0
Hsd3b4	0
Gm24148	0
Hsd17b1	0
Lin7b	0
Clpp	4880
Fam126b	1502
Zfp94	1114
Hba-a1	0
Has3	0
Hars	11203
Meak7	912
4930481A15Rik	0
Mir7075	0
Ccdc122	435
Rnf7	3076
Itih3	0
Prl7b1	0
Malsu1	1633
Krtap9-3	0
Pmf1	91
Prr29	0
Acyp2	141
Capsl	0
Sgf29	1413
Ccdc103	0
Qdpr	2268
Cfap161	0
Rcc1l	3085
Mycbpap	0
Olfr134	0
Olfr133	0
Mir3473d	0
Vmn1r143	0
Lce1j	0
Ermap	0
Snord88a	0
Tmprss3	0
Gm14496	0
Scgb1b19	0
Spryd7	0
Socs3	750
Socs2	0
Cirbp	4935
Elovl3	0
Snora70	142
4930523C07Rik	381
Polq	2
Gnl1	3314
Msantd4	3554
Zfp386	1120
Syce1l	0
Sqstm1	29452
Rtkn2	437
Atp6v0c-ps2	0
Mir3068	0
Sltm	7159
Psma8	0
Gm2004	0
Cd209f	0
Vipr1	1
Hemk1	198
Alg9	894
Gm20865	0
Tti2	622
Gm26688	0
Mettl25	664
Dnaja4	0
Gm11681	0
Dtl	2526
Itih1	0
Acadm	4745
Trim14	1473
Cyp4a12b	0
Hsbp1	6359
Srsf11	27983
Slc36a4	2621
Spink6	0
Csrnp1	2639
Krt72	0
1600010M07Rik	0
Gfod1	0
Krt26	0
Trim40	0
Bcorl1	40
Nhlh2	0
Srrm2	37289
Cnot3	5664
Ddr2	0
Sp5	0
Cyp4f14	0
Cep72	1011
Gm10069	505
Themis	3613
Mir7076	0
Rnf8	244
Ncstn	5885
Ctrcos	0
Glt8d1	250
Arhgef12	71
4930528D03Rik	0
Epm2a	0
Sim1	0
Cmbl	0
Olfr357	0
Olfr360	0
Olfr308	0
Olfr292	0
Vmn1r198	0
Vmn1r215	0
Gm10408	0
Il33	0
Bcas1os2	0
Nkap	3092
1700016D06Rik	0
Fpgs	3408
2310009B15Rik	410
Syt15	0
Fkrp	2163
Ermard	438
Lrit2	0
Vmn1r12	0
Nppb	0
Lrit3	0
Fer1l6	0
4930452B06Rik	0
Zfp334	0
Bop1	18399
Prkx	1652
Apoh	0
Apoa2	4
Acbd4	1265
Tgfbr3l	197
Mir129b	0
Rpsa	55412
Sox14	1
Sox12	2
4930507D10Rik	0
4930459C07Rik	0
Zbtb34	246
Sirpb1b	0
Xpr1	1481
Mcc	1
Pkn2	2050
2210406O10Rik	0
Pfkp	34869
Mir6961	0
Gjb2	0
Olfr985	0
Olfr982	0
Olfr1341	0
Vmn1r41	0
Vmn1r46	0
Vmn1r40	0
Nr4a3	6
Pigw	1
Cactin	4757
Fuz	2276
Nudt16	1736
Atp11b	10885
Mxd3	313
Ahcy	721
2210039B01Rik	0
Gm20257	424
Gm16497	0
Pmp22	0
Smg9	2795
Mlph	2
Adap1	0
Ube2v2	73
Ndufb3	1489
Mrpl51	1951
Fam136a	4703
Exoc2	3075
Lonrf3	133
Spag17	0
Lgals6	0
Shisa8	0
Usp44	1770
Myl3	0
Sec61a2	2019
H4c14	0
Pcdhga10	0
Pcdhga7	0
Olfr1013	0
Olfr130	0
Olfr203	0
Olfr889	0
Olfr891	0
Coq6	1099
Acot6	0
BB031773	0
Mppe1	2868
Fam166b	0
Atp1b3	22790
Acss2os	0
Gm19522	12
Kantr	2004
9530051G07Rik	0
Olfr1416	0
Ms4a12	0
Tmtc3	2
